ID,Binomial,SpNo,TaxonID,CommonName,Class,Order,Family,FamilyCommonName,Genus,Species,Subspecies,FunctionalGroup,TaxonomicGroup,EPBCStatus,IUCNStatus,BirdActionPlanStatus,MaxStatus,State,Region,RegionCentroidLatitude,RegionCentroidLongitude,RegionCentroidAccuracy,SiteID,SourceID,SourceDesc,MonitoringProgram,UnitID,Unit,SearchTypeID,SearchTypeDesc,ResponseVariableType,DataType,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,TimeSeriesLength,TimeSeriesSampleYears,TimeSeriesCompleteness,TimeSeriesSamplingEvenness,AbsencesRecorded,StandardisationOfMethodEffort,ObjectiveOfMonitoring,SpatialRepresentativeness,ConsistencyOfMonitoring,Management,ManagementCategory,ManagementCategoryComments,SuppressAggregatedData,SurveyCount,TimeSeriesID,NationalPriorityTaxa,Citation
144,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267340,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,43.0,20.0,44.0,10.0,26.0,4.0,4.0,12.0,6.0,3.0,12.0,36.0,11.0,0.0,0.0,18.0,15.0,8.0,9.0,3.0,,0.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,41,39,0.951,0.0,,,,,,No known management,Unknown,,0,39,363_2_4_267340_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
150,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267391,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,0.0,,,,,,No known management,Unknown,,0,42,363_2_4_267391_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
152,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267399,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,10.0,0.0,0.0,,,20.0,0.0,5.0,0.0,20.0,15.0,100.0,10.0,0.0,,,0.0,,2.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,34,22,0.647,1.84,,,,,,No known management,Unknown,,0,22,363_2_4_267399_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
169,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267509,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,1.0,9.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,0.0,,,,,,No known management,Unknown,,0,42,363_2_4_267509_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
170,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267512,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,0.0,,,,,,No known management,Unknown,,0,42,363_2_4_267512_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
175,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Warrnambool Plain,-38.51214642,142.5392623,40652.0,267536,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,39,15,0.385,44.66666667,,,,,,No known management,Unknown,,0,15,363_2_4_267536_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
176,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Otway Plain,-38.32100885,144.2402249,31809.0,267538,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,48.0,14.0,19.0,22.0,27.0,18.0,17.0,3.0,27.0,0.0,5.0,0.0,5.0,5.0,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41,41,1.0,0.0,,,,,,No known management,Unknown,,0,41,363_2_4_267538_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
177,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267539,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,42,16,0.381,27.36,,,,,,No known management,Unknown,,0,16,363_2_4_267539_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
186,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267569,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,36.0,,20,7,0.35,3.1875,,,,,,No known management,Unknown,,0,7,363_2_4_267569_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
187,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267573,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,4,3,0.75,0.0,,,,,,No known management,Unknown,,0,3,363_2_4_267573_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
191,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267599,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,42,26,0.619,12.5,,,,,,No known management,Unknown,,0,26,363_2_4_267599_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
197,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Otway Plain,-38.32100885,144.2402249,31809.0,267636,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,29,26,0.897,0.25,,,,,,No known management,Unknown,,0,26,363_2_4_267636_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
198,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Otway Plain,-38.32100885,144.2402249,31809.0,267651,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,41,36,0.878,0.222222222,,,,,,No known management,Unknown,,0,36,363_2_4_267651_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
209,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267705,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,0.0,,,,,,No known management,Unknown,,0,42,363_2_4_267705_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
229,Charadrius_mongolus,139,139,Lesser Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,mongolus,,Shoreline (migratory),Birds,Endangered,Endangered,,Endangered,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267802,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,1.0,0.0,,,,,,No known management,Unknown,,0,18,363_2_4_267802_139,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
494,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,266744,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,,,,,18,9,0.5,0.25,,,,0.2013,,No known management,Unknown,,0,9,363_2_4_266744_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
495,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,266753,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,24,18,0.75,0.75,,,,0.2013,,No known management,Unknown,,0,18,363_2_4_266753_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
511,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,266818,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,24,21,0.875,0.25,,,,0.2013,,No known management,Unknown,,0,21,363_2_4_266818_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
513,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,266867,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,0.0,0.0,0.0,0.0,,,,,,8,6,0.75,0.0,,,,0.2013,,No known management,Unknown,,0,6,363_2_4_266867_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
523,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,266910,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,50.0,10.0,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23,16,0.696,1.555555556,,,,0.2013,,No known management,Unknown,,0,16,363_2_4_266910_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
547,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267076,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,6.0,4.0,0.0,3.0,5.0,30.0,12.0,0.0,0.0,0.0,0.0,,,,,24,20,0.833,0.0,,,,0.2013,,No known management,Unknown,,0,20,363_2_4_267076_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
569,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Otway Plain,-38.32100885,144.2402249,31809.0,267322,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21,21,1.0,0.0,,,,0.2013,,No known management,Unknown,,0,21,363_2_4_267322_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
570,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267340,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,2.0,1.0,0.0,1.0,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24,22,0.917,0.0,,,,0.2013,,No known management,Unknown,,0,22,363_2_4_267340_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
578,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267391,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24,24,1.0,0.0,,,,0.2013,,No known management,Unknown,,0,24,363_2_4_267391_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
586,Charadrius_leschenaultii,141,141,Greater Sand Plover,Aves,Charadriiformes,,"Plovers, dotterel and lapwings",Charadrius,leschenaultii,,Shoreline (migratory),Birds,Vulnerable,Least Concern,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,267467,363,AUS-Shorebirds-BLA,AUS-BirdLifeAustralia-QueenslandWaderStudyGroup,2,Sample: abundance (counts),4,Shorebird count area survey,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24,20,0.833,0.222222222,,,,0.2013,,No known management,Unknown,,0,20,363_2_4_267467_141,0,"BLA (2025). Shorebird monitoring data collated and curated by BirdLife Australia, Melbourne. BirdLife Australia. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
